Date,Max EU price,Min EU price,Austria,Belgium,Bulgaria,Croatia,Czechia,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Luxembourg,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Grain,popup_date
2024-03-25,98.55,20.16,83.88,70.88,71.1,82.48,85.55,85.28,93.24,91.8,45.72,85.28,61.88,85.9,95.18,98.55,93.24,93.24,85.28,80.82,68.84,80.93,96.69,20.16,71.1,73.7,86.73,82.43,22.42,84.75,80.52,Daily (3 months),25 Mar 24 (Mon)
2024-03-26,99.03,2.36,64.1,61.78,62.59,64.16,65.35,61.66,88.96,87.53,48.36,65.25,67.68,65.23,95.52,99.03,88.96,88.96,65.25,66.32,73.48,59.83,68.77,2.36,62.59,67.35,65.39,64.13,2.36,61.25,76.55,Daily (1 year),26 Mar 24 (Tue)
2024-03-26,99.03,2.36,64.1,61.78,62.59,64.16,65.35,61.66,88.96,87.53,48.36,65.25,67.68,65.23,95.52,99.03,88.96,88.96,65.25,66.32,73.48,59.83,68.77,2.36,62.59,67.35,65.39,64.13,2.36,61.25,76.55,Daily (3 months),26 Mar 24 (Tue)
2024-03-27,96.06,0.64,65.16,65.49,68.39,67.77,72.34,71.0,49.7,47.27,49.13,77.16,67.1,69.33,82.38,96.06,49.7,49.7,77.16,74.5,78.07,55.96,70.73,0.64,68.39,64.01,70.16,67.67,0.64,47.68,85.92,Daily (1 year),27 Mar 24 (Wed)
2024-03-27,96.06,0.64,65.16,65.49,68.39,67.77,72.34,71.0,49.7,47.27,49.13,77.16,67.1,69.33,82.38,96.06,49.7,49.7,77.16,74.5,78.07,55.96,70.73,0.64,68.39,64.01,70.16,67.67,0.64,47.68,85.92,Daily (3 months),27 Mar 24 (Wed)
2024-03-28,98.12,0.73,46.34,29.14,43.42,46.7,51.06,48.9,39.43,37.73,16.93,48.91,48.2,49.83,98.12,88.69,39.43,39.43,48.91,43.06,56.53,48.13,70.21,0.73,43.42,52.51,50.69,46.46,0.73,38.01,75.99,Daily (1 year),28 Mar 24 (Thu)
2024-03-28,98.12,0.73,46.34,29.14,43.42,46.7,51.06,48.9,39.43,37.73,16.93,48.91,48.2,49.83,98.12,88.69,39.43,39.43,48.91,43.06,56.53,48.13,70.21,0.73,43.42,52.51,50.69,46.46,0.73,38.01,75.99,Daily (3 months),28 Mar 24 (Thu)
2024-03-29,99.99,4.41,38.89,39.82,38.31,39.5,39.54,39.73,25.55,24.8,36.72,39.79,54.74,39.21,99.99,92.3,25.55,25.55,39.79,46.07,39.72,37.9,66.15,4.41,38.21,44.25,39.19,39.41,4.41,24.8,66.51,Daily (1 year),29 Mar 24 (Fri)
2024-03-29,99.99,4.41,38.89,39.82,38.31,39.5,39.54,39.73,25.55,24.8,36.72,39.79,54.74,39.21,99.99,92.3,25.55,25.55,39.79,46.07,39.72,37.9,66.15,4.41,38.21,44.25,39.19,39.41,4.41,24.8,66.51,Daily (3 months),29 Mar 24 (Fri)
2024-03-30,85.97,4.21,47.44,56.98,45.99,48.49,50.8,51.92,45.13,40.86,51.65,53.52,49.04,49.09,85.97,76.52,45.13,45.13,53.52,63.12,42.1,49.77,58.61,4.21,45.99,47.05,49.57,48.49,4.21,40.86,46.64,Daily (1 year),30 Mar 24 (Sat)
2024-03-30,85.97,4.21,47.44,56.98,45.99,48.49,50.8,51.92,45.13,40.86,51.65,53.52,49.04,49.09,85.97,76.52,45.13,45.13,53.52,63.12,42.1,49.77,58.61,4.21,45.99,47.05,49.57,48.49,4.21,40.86,46.64,Daily (3 months),30 Mar 24 (Sat)
2024-03-31,85.72,0.69,22.61,48.28,31.13,30.02,40.55,58.21,44.99,44.07,23.38,54.1,32.69,31.57,82.21,85.72,44.99,44.99,54.1,54.71,36.51,52.34,45.38,0.69,31.13,33.94,33.94,28.89,0.69,44.07,47.1,Daily (1 year),31 Mar 24 (Sun)
2024-03-31,85.72,0.69,22.61,48.28,31.13,30.02,40.55,58.21,44.99,44.07,23.38,54.1,32.69,31.57,82.21,85.72,44.99,44.99,54.1,54.71,36.51,52.34,45.38,0.69,31.13,33.94,33.94,28.89,0.69,44.07,47.1,Daily (3 months),31 Mar 24 (Sun)
2024-04-01,88.84,3.02,23.43,25.4,29.53,25.73,28.94,41.79,29.19,24.61,14.96,32.15,40.64,25.94,88.84,65.91,29.19,29.19,32.15,42.07,30.48,45.64,55.63,3.02,29.89,29.04,26.51,24.83,3.02,24.75,28.52,Daily (1 year),01 Apr 24 (Mon)
2024-04-01,88.84,3.02,23.43,25.4,29.53,25.73,28.94,41.79,29.19,24.61,14.96,32.15,40.64,25.94,88.84,65.91,29.19,29.19,32.15,42.07,30.48,45.64,55.63,3.02,29.89,29.04,26.51,24.83,3.02,24.75,28.52,Daily (3 months),01 Apr 24 (Mon)
2024-04-01,88.53,13.32,58.78,48.04,58.29,60.24,63.17,59.63,60.38,48.91,28.23,62.39,60.1,62.02,88.53,86.77,60.24,60.24,62.39,58.42,59.15,49.98,80.88,13.32,60.04,64.65,62.73,60.24,13.77,48.39,62.23,Monthly,Apr 24
2024-04-02,120.94,6.46,37.86,30.65,38.34,37.45,38.96,48.84,37.25,29.85,19.71,39.05,45.6,38.26,120.94,77.71,37.25,37.25,39.05,44.23,36.02,48.02,72.73,6.46,38.34,40.6,38.48,37.26,9.77,30.8,57.26,Daily (1 year),02 Apr 24 (Tue)
2024-04-02,120.94,6.46,37.86,30.65,38.34,37.45,38.96,48.84,37.25,29.85,19.71,39.05,45.6,38.26,120.94,77.71,37.25,37.25,39.05,44.23,36.02,48.02,72.73,6.46,38.34,40.6,38.48,37.26,9.77,30.8,57.26,Daily (3 months),02 Apr 24 (Tue)
2024-04-03,98.91,8.83,74.8,51.17,70.62,72.86,82.84,80.91,73.99,47.31,12.95,85.73,68.21,78.59,98.91,94.66,73.99,73.99,85.73,75.23,68.48,63.81,87.96,8.83,70.93,71.2,80.03,72.96,8.95,52.18,82.22,Daily (1 year),03 Apr 24 (Wed)
2024-04-03,98.91,8.83,74.8,51.17,70.62,72.86,82.84,80.91,73.99,47.31,12.95,85.73,68.21,78.59,98.91,94.66,73.99,73.99,85.73,75.23,68.48,63.81,87.96,8.83,70.93,71.2,80.03,72.96,8.95,52.18,82.22,Daily (3 months),03 Apr 24 (Wed)
2024-04-04,96.5,3.87,61.67,28.92,63.88,62.4,65.86,62.39,85.95,79.7,10.19,65.16,62.92,65.12,86.26,78.74,85.95,85.95,65.16,59.59,59.41,59.3,96.5,3.87,64.63,65.7,66.31,61.94,3.91,61.64,66.83,Daily (1 year),04 Apr 24 (Thu)
2024-04-04,96.5,3.87,61.67,28.92,63.88,62.4,65.86,62.39,85.95,79.7,10.19,65.16,62.92,65.12,86.26,78.74,85.95,85.95,65.16,59.59,59.41,59.3,96.5,3.87,64.63,65.7,66.31,61.94,3.91,61.64,66.83,Daily (3 months),04 Apr 24 (Thu)
2024-04-05,79.64,0.07,49.88,23.32,52.02,50.39,51.93,49.14,55.97,47.19,5.5,45.18,55.61,52.53,47.43,79.64,55.97,55.97,45.18,40.56,51.98,48.09,78.07,0.07,52.02,54.44,53.91,50.57,0.4,47.7,59.66,Daily (1 year),05 Apr 24 (Fri)
2024-04-05,79.64,0.07,49.88,23.32,52.02,50.39,51.93,49.14,55.97,47.19,5.5,45.18,55.61,52.53,47.43,79.64,55.97,55.97,45.18,40.56,51.98,48.09,78.07,0.07,52.02,54.44,53.91,50.57,0.4,47.7,59.66,Daily (3 months),05 Apr 24 (Fri)
2024-04-06,73.4,-0.89,28.19,8.06,39.04,34.46,34.17,34.07,57.01,43.18,-0.89,26.53,51.65,36.53,7.48,72.27,56.62,56.62,26.53,12.51,34.72,41.64,73.4,0.79,37.66,39.62,37.74,34.05,0.79,40.65,29.85,Daily (1 year),06 Apr 24 (Sat)
2024-04-06,73.4,-0.89,28.19,8.06,39.04,34.46,34.17,34.07,57.01,43.18,-0.89,26.53,51.65,36.53,7.48,72.27,56.62,56.62,26.53,12.51,34.72,41.64,73.4,0.79,37.66,39.62,37.74,34.05,0.79,40.65,29.85,Daily (3 months),06 Apr 24 (Sat)
2024-04-07,59.47,4.01,24.36,16.83,27.08,24.75,26.04,18.68,4.3,4.01,4.36,26.2,44.65,25.29,21.57,59.47,4.3,4.3,26.2,16.88,27.93,23.18,55.6,4.06,25.38,35.01,25.52,24.8,4.06,4.01,20.66,Daily (1 year),07 Apr 24 (Sun)
2024-04-07,59.47,4.01,24.36,16.83,27.08,24.75,26.04,18.68,4.3,4.01,4.36,26.2,44.65,25.29,21.57,59.47,4.3,4.3,26.2,16.88,27.93,23.18,55.6,4.06,25.38,35.01,25.52,24.8,4.06,4.01,20.66,Daily (3 months),07 Apr 24 (Sun)
2024-04-08,101.53,0.35,59.51,76.28,59.22,61.25,73.88,72.89,67.98,40.41,4.69,85.13,51.86,65.02,101.53,78.5,67.98,67.98,85.13,83.67,56.32,46.05,89.77,0.35,61.88,66.61,67.86,60.79,0.47,44.23,74.91,Daily (1 year),08 Apr 24 (Mon)
2024-04-08,101.53,0.35,59.51,76.28,59.22,61.25,73.88,72.89,67.98,40.41,4.69,85.13,51.86,65.02,101.53,78.5,67.98,67.98,85.13,83.67,56.32,46.05,89.77,0.35,61.88,66.61,67.86,60.79,0.47,44.23,74.91,Daily (3 months),08 Apr 24 (Mon)
2024-04-09,78.78,1.6,49.83,34.04,47.14,51.03,54.61,48.7,52.97,44.22,2.85,53.04,49.88,54.51,71.4,78.78,52.62,52.62,53.04,48.07,54.83,43.29,74.61,1.6,49.2,50.0,56.3,50.84,1.6,42.54,67.04,Daily (1 year),09 Apr 24 (Tue)
2024-04-09,78.78,1.6,49.83,34.04,47.14,51.03,54.61,48.7,52.97,44.22,2.85,53.04,49.88,54.51,71.4,78.78,52.62,52.62,53.04,48.07,54.83,43.29,74.61,1.6,49.2,50.0,56.3,50.84,1.6,42.54,67.04,Daily (3 months),09 Apr 24 (Tue)
2024-04-10,88.23,0.58,68.16,55.45,62.45,69.7,73.03,37.36,15.84,0.58,37.79,74.54,65.76,72.13,66.07,87.73,15.84,15.84,74.54,56.45,64.63,36.79,88.23,4.18,70.69,68.08,72.16,69.11,4.18,0.58,73.42,Daily (1 year),10 Apr 24 (Wed)
2024-04-10,88.23,0.58,68.16,55.45,62.45,69.7,73.03,37.36,15.84,0.58,37.79,74.54,65.76,72.13,66.07,87.73,15.84,15.84,74.54,56.45,64.63,36.79,88.23,4.18,70.69,68.08,72.16,69.11,4.18,0.58,73.42,Daily (3 months),10 Apr 24 (Wed)
2024-04-11,78.18,5.61,55.17,56.92,53.09,55.08,58.84,38.52,9.08,5.61,17.79,59.12,49.79,56.79,77.82,78.18,9.08,9.08,59.12,70.06,62.82,35.63,71.85,13.48,54.93,61.73,57.4,55.0,13.48,8.35,65.33,Daily (1 year),11 Apr 24 (Thu)
2024-04-11,78.18,5.61,55.17,56.92,53.09,55.08,58.84,38.52,9.08,5.61,17.79,59.12,49.79,56.79,77.82,78.18,9.08,9.08,59.12,70.06,62.82,35.63,71.85,13.48,54.93,61.73,57.4,55.0,13.48,8.35,65.33,Daily (3 months),11 Apr 24 (Thu)
2024-04-12,85.6,15.09,54.47,39.35,46.85,53.39,58.45,35.82,32.38,29.57,21.16,59.36,46.79,56.85,81.91,76.6,31.89,31.89,59.36,53.29,47.33,31.4,85.6,15.09,47.05,56.72,57.49,54.12,20.06,23.11,55.35,Daily (1 year),12 Apr 24 (Fri)
2024-04-12,85.6,15.09,54.47,39.35,46.85,53.39,58.45,35.82,32.38,29.57,21.16,59.36,46.79,56.85,81.91,76.6,31.89,31.89,59.36,53.29,47.33,31.4,85.6,15.09,47.05,56.72,57.49,54.12,20.06,23.11,55.35,Daily (3 months),12 Apr 24 (Fri)
2024-04-13,68.88,0.03,11.76,3.42,20.94,16.4,13.38,10.36,12.82,8.56,0.03,9.32,34.95,17.2,47.9,68.88,12.82,12.82,9.32,7.11,32.25,14.81,64.09,7.82,19.1,35.51,18.72,16.26,7.78,4.86,24.48,Daily (1 year),13 Apr 24 (Sat)
2024-04-13,68.88,0.03,11.76,3.42,20.94,16.4,13.38,10.36,12.82,8.56,0.03,9.32,34.95,17.2,47.9,68.88,12.82,12.82,9.32,7.11,32.25,14.81,64.09,7.82,19.1,35.51,18.72,16.26,7.78,4.86,24.48,Daily (3 months),13 Apr 24 (Sat)
2024-04-14,86.92,1.34,18.97,21.05,30.92,21.53,22.43,19.51,4.43,12.76,2.68,23.5,46.63,22.06,86.92,74.01,1.34,1.34,23.5,24.84,27.58,24.88,25.5,5.8,22.21,40.1,22.58,21.51,5.68,2.58,9.05,Daily (1 year),14 Apr 24 (Sun)
2024-04-14,86.92,1.34,18.97,21.05,30.92,21.53,22.43,19.51,4.43,12.76,2.68,23.5,46.63,22.06,86.92,74.01,1.34,1.34,23.5,24.84,27.58,24.88,25.5,5.8,22.21,40.1,22.58,21.51,5.68,2.58,9.05,Daily (3 months),14 Apr 24 (Sun)
2024-04-15,101.16,2.92,66.75,33.47,61.93,68.65,76.82,63.73,70.7,36.99,3.57,63.48,63.89,73.0,38.47,91.21,70.7,70.7,63.48,55.03,57.4,39.45,101.16,2.92,68.36,60.39,74.84,67.87,3.06,41.22,62.9,Daily (1 year),15 Apr 24 (Mon)
2024-04-15,101.16,2.92,66.75,33.47,61.93,68.65,76.82,63.73,70.7,36.99,3.57,63.48,63.89,73.0,38.47,91.21,70.7,70.7,63.48,55.03,57.4,39.45,101.16,2.92,68.36,60.39,74.84,67.87,3.06,41.22,62.9,Daily (3 months),15 Apr 24 (Mon)
2024-04-16,97.3,1.62,61.37,42.66,60.04,62.31,70.13,62.69,75.11,55.61,4.01,63.16,65.13,66.06,97.3,78.49,75.11,75.11,63.16,58.86,67.05,44.96,77.79,1.62,60.04,71.81,67.1,62.28,1.62,54.1,72.63,Daily (1 year),16 Apr 24 (Tue)
2024-04-16,97.3,1.62,61.37,42.66,60.04,62.31,70.13,62.69,75.11,55.61,4.01,63.16,65.13,66.06,97.3,78.49,75.11,75.11,63.16,58.86,67.05,44.96,77.79,1.62,60.04,71.81,67.1,62.28,1.62,54.1,72.63,Daily (3 months),16 Apr 24 (Tue)
2024-04-17,116.31,2.66,84.75,90.27,77.94,85.37,94.13,102.42,100.87,79.19,45.15,102.49,71.67,87.6,116.31,104.37,100.87,100.87,102.49,99.17,85.68,56.14,102.9,2.66,84.69,98.48,88.26,85.39,3.25,78.65,87.89,Daily (1 year),17 Apr 24 (Wed)
2024-04-17,116.31,2.66,84.75,90.27,77.94,85.37,94.13,102.42,100.87,79.19,45.15,102.49,71.67,87.6,116.31,104.37,100.87,100.87,102.49,99.17,85.68,56.14,102.9,2.66,84.69,98.48,88.26,85.39,3.25,78.65,87.89,Daily (3 months),17 Apr 24 (Wed)
2024-04-18,108.29,4.67,90.95,84.93,82.29,91.2,93.66,94.11,96.83,87.6,54.49,94.11,77.33,92.37,106.5,108.29,96.83,96.83,94.11,90.98,81.18,67.16,99.27,4.67,92.14,84.66,92.86,91.18,5.33,86.58,90.21,Daily (1 year),18 Apr 24 (Thu)
2024-04-18,108.29,4.67,90.95,84.93,82.29,91.2,93.66,94.11,96.83,87.6,54.49,94.11,77.33,92.37,106.5,108.29,96.83,96.83,94.11,90.98,81.18,67.16,99.27,4.67,92.14,84.66,92.86,91.18,5.33,86.58,90.21,Daily (3 months),18 Apr 24 (Thu)
2024-04-19,103.61,14.99,64.17,42.06,69.97,67.58,68.79,57.84,85.67,56.26,17.67,57.99,72.85,70.5,103.61,91.27,85.67,85.67,57.99,47.92,64.75,52.58,99.6,14.99,70.45,68.13,71.54,67.43,15.57,54.21,67.15,Daily (1 year),19 Apr 24 (Fri)
2024-04-19,103.61,14.99,64.17,42.06,69.97,67.58,68.79,57.84,85.67,56.26,17.67,57.99,72.85,70.5,103.61,91.27,85.67,85.67,57.99,47.92,64.75,52.58,99.6,14.99,70.45,68.13,71.54,67.43,15.57,54.21,67.15,Daily (3 months),19 Apr 24 (Fri)
2024-04-20,108.72,4.48,56.84,33.17,55.07,57.24,60.62,59.64,63.28,40.13,9.79,59.67,54.64,59.32,108.72,89.3,63.28,63.28,59.67,53.23,52.49,50.65,86.58,4.49,55.07,61.47,59.85,56.95,4.48,42.88,58.77,Daily (1 year),20 Apr 24 (Sat)
2024-04-20,108.72,4.48,56.84,33.17,55.07,57.24,60.62,59.64,63.28,40.13,9.79,59.67,54.64,59.32,108.72,89.3,63.28,63.28,59.67,53.23,52.49,50.65,86.58,4.49,55.07,61.47,59.85,56.95,4.48,42.88,58.77,Daily (3 months),20 Apr 24 (Sat)
2024-04-21,101.58,2.11,51.19,33.69,53.99,53.12,54.86,58.69,64.33,62.22,19.17,55.34,53.99,53.13,101.58,79.26,64.33,64.33,55.34,48.75,55.3,56.42,81.25,2.34,53.26,59.26,53.35,53.09,2.11,62.34,54.92,Daily (1 year),21 Apr 24 (Sun)
2024-04-21,101.58,2.11,51.19,33.69,53.99,53.12,54.86,58.69,64.33,62.22,19.17,55.34,53.99,53.13,101.58,79.26,64.33,64.33,55.34,48.75,55.3,56.42,81.25,2.34,53.26,59.26,53.35,53.09,2.11,62.34,54.92,Daily (3 months),21 Apr 24 (Sun)
2024-04-22,111.16,2.1,95.95,78.58,87.02,95.85,99.21,98.92,97.76,69.79,62.31,99.28,86.7,97.32,101.04,111.16,97.76,97.76,99.28,93.27,85.19,66.45,102.72,2.1,96.19,94.64,97.84,95.58,2.1,92.16,87.03,Daily (1 year),22 Apr 24 (Mon)
2024-04-22,111.16,2.1,95.95,78.58,87.02,95.85,99.21,98.92,97.76,69.79,62.31,99.28,86.7,97.32,101.04,111.16,97.76,97.76,99.28,93.27,85.19,66.45,102.72,2.1,96.19,94.64,97.84,95.58,2.1,92.16,87.03,Daily (3 months),22 Apr 24 (Mon)
2024-04-23,104.45,7.07,97.98,89.72,101.13,98.31,99.79,96.99,102.99,71.21,82.76,97.12,98.28,99.44,101.11,104.45,102.99,102.99,97.12,95.47,96.56,72.28,101.93,7.07,101.44,96.13,99.81,97.94,7.07,89.63,93.8,Daily (1 year),23 Apr 24 (Tue)
2024-04-23,104.45,7.07,97.98,89.72,101.13,98.31,99.79,96.99,102.99,71.21,82.76,97.12,98.28,99.44,101.11,104.45,102.99,102.99,97.12,95.47,96.56,72.28,101.93,7.07,101.44,96.13,99.81,97.94,7.07,89.63,93.8,Daily (3 months),23 Apr 24 (Tue)
2024-04-24,106.96,19.98,94.38,75.89,83.3,95.61,97.56,95.25,106.47,98.94,68.75,94.46,83.02,98.03,101.25,100.8,106.47,106.47,94.46,80.13,84.96,80.28,106.96,19.98,97.72,95.44,99.0,95.15,19.98,96.43,85.92,Daily (1 year),24 Apr 24 (Wed)
2024-04-24,106.96,19.98,94.38,75.89,83.3,95.61,97.56,95.25,106.47,98.94,68.75,94.46,83.02,98.03,101.25,100.8,106.47,106.47,94.46,80.13,84.96,80.28,106.96,19.98,97.72,95.44,99.0,95.15,19.98,96.43,85.92,Daily (3 months),24 Apr 24 (Wed)
2024-04-25,114.77,41.96,90.1,83.96,92.01,90.37,90.86,90.3,95.75,86.22,78.73,90.23,80.39,91.11,114.77,98.19,95.75,95.75,90.23,88.32,78.97,76.2,96.02,41.96,96.93,93.8,91.25,90.18,44.81,88.91,84.95,Daily (1 year),25 Apr 24 (Thu)
2024-04-25,114.77,41.96,90.1,83.96,92.01,90.37,90.86,90.3,95.75,86.22,78.73,90.23,80.39,91.11,114.77,98.19,95.75,95.75,90.23,88.32,78.97,76.2,96.02,41.96,96.93,93.8,91.25,90.18,44.81,88.91,84.95,Daily (3 months),25 Apr 24 (Thu)
2024-04-26,119.3,54.74,85.81,84.07,84.13,88.23,87.46,87.07,86.55,96.54,80.92,87.5,84.13,88.1,105.47,119.3,86.55,86.55,87.5,87.03,89.69,80.34,90.46,54.74,89.1,91.01,87.91,88.49,54.74,82.63,80.65,Daily (1 year),26 Apr 24 (Fri)
2024-04-26,119.3,54.74,85.81,84.07,84.13,88.23,87.46,87.07,86.55,96.54,80.92,87.5,84.13,88.1,105.47,119.3,86.55,86.55,87.5,87.03,89.69,80.34,90.46,54.74,89.1,91.01,87.91,88.49,54.74,82.63,80.65,Daily (3 months),26 Apr 24 (Fri)
2024-04-27,129.62,25.33,54.89,48.52,57.41,59.66,58.53,64.58,62.33,65.4,34.3,58.97,57.41,59.47,129.62,98.46,62.33,62.33,58.97,59.37,59.95,61.12,70.02,25.33,59.57,61.67,59.12,60.52,25.33,64.48,54.42,Daily (1 year),27 Apr 24 (Sat)
2024-04-27,129.62,25.33,54.89,48.52,57.41,59.66,58.53,64.58,62.33,65.4,34.3,58.97,57.41,59.47,129.62,98.46,62.33,62.33,58.97,59.37,59.95,61.12,70.02,25.33,59.57,61.67,59.12,60.52,25.33,64.48,54.42,Daily (3 months),27 Apr 24 (Sat)
2024-04-28,111.81,11.17,11.17,12.23,27.32,19.45,14.05,24.35,25.53,44.19,13.6,13.85,27.4,14.65,111.81,84.04,25.53,25.53,13.85,13.52,34.45,34.62,33.66,29.88,18.75,36.57,14.45,20.76,29.88,32.68,24.33,Daily (1 year),28 Apr 24 (Sun)
2024-04-28,111.81,11.17,11.17,12.23,27.32,19.45,14.05,24.35,25.53,44.19,13.6,13.85,27.4,14.65,111.81,84.04,25.53,25.53,13.85,13.52,34.45,34.62,33.66,29.88,18.75,36.57,14.45,20.76,29.88,32.68,24.33,Daily (3 months),28 Apr 24 (Sun)
2024-04-29,109.15,43.27,76.28,71.8,54.87,74.37,79.4,79.85,74.91,43.27,61.58,81.52,54.49,79.04,109.15,88.44,74.91,74.91,81.52,76.97,66.15,50.55,85.18,58.62,54.87,85.02,79.02,76.21,58.62,49.68,80.4,Daily (1 year),29 Apr 24 (Mon)
2024-04-29,109.15,43.27,76.28,71.8,54.87,74.37,79.4,79.85,74.91,43.27,61.58,81.52,54.49,79.04,109.15,88.44,74.91,74.91,81.52,76.97,66.15,50.55,85.18,58.62,54.87,85.02,79.02,76.21,58.62,49.68,80.4,Daily (3 months),29 Apr 24 (Mon)
2024-04-30,104.26,47.26,62.84,65.23,59.19,63.4,65.97,53.38,63.24,56.31,56.33,68.61,56.63,64.54,104.26,85.08,63.24,63.24,68.61,70.15,59.87,47.78,71.25,50.87,58.85,66.52,64.68,64.08,50.87,47.26,66.39,Daily (1 year),30 Apr 24 (Tue)
2024-04-30,104.26,47.26,62.84,65.23,59.19,63.4,65.97,53.38,63.24,56.31,56.33,68.61,56.63,64.54,104.26,85.08,63.24,63.24,68.61,70.15,59.87,47.78,71.25,50.87,58.85,66.52,64.68,64.08,50.87,47.26,66.39,Daily (3 months),30 Apr 24 (Tue)
